"","samp_ev","exp","rep","grp_sz","counts"
"1751","WLD2","FC","3","cyanobacteria aphanizomenon 6 160",0
"1752","WLD2","T24","3","cyanobacteria aphanizomenon 6 160",0
"1753","SJR1","FC","1","cyanobacteria aphanizomenon 6 160",0
"1754","SJR1","T24","1","cyanobacteria aphanizomenon 6 160",0
"1755","SJR1","FC","2","cyanobacteria aphanizomenon 6 160",0
"1756","SJR1","T24","2","cyanobacteria aphanizomenon 6 160",0
"1757","SJR1","FC","3","cyanobacteria aphanizomenon 6 160",0
"1758","SJR1","T24","3","cyanobacteria aphanizomenon 6 160",0
"1759","YBP2","FC","1","cyanobacteria aphanizomenon 6 160",0
"1760","YBP2","T24","1","cyanobacteria aphanizomenon 6 160",0
"1761","YBP2","FC","2","cyanobacteria aphanizomenon 6 160",0
"1762","YBP2","T24","2","cyanobacteria aphanizomenon 6 160",0
"1763","YBP2","FC","3","cyanobacteria aphanizomenon 6 160",0
"1764","YBP2","T24","3","cyanobacteria aphanizomenon 6 160",0
"1765","SJR2","FC","1","cyanobacteria aphanizomenon 8 32",0
"1766","SJR2","T24","1","cyanobacteria aphanizomenon 8 32",0
"1767","SJR2","FC","2","cyanobacteria aphanizomenon 8 32",0
"1768","SJR2","T24","2","cyanobacteria aphanizomenon 8 32",0
"1769","SJR2","FC","3","cyanobacteria aphanizomenon 8 32",0
"1770","SJR2","T24","3","cyanobacteria aphanizomenon 8 32",0
"1771","YBP1","FC","1","cyanobacteria aphanizomenon 8 32",0
"1772","YBP1","T24","1","cyanobacteria aphanizomenon 8 32",0
"1773","YBP1","FC","2","cyanobacteria aphanizomenon 8 32",0
"1774","YBP1","T24","2","cyanobacteria aphanizomenon 8 32",0
"1775","YBP1","FC","3","cyanobacteria aphanizomenon 8 32",0
"1776","YBP1","T24","3","cyanobacteria aphanizomenon 8 32",0
"1777","LSZ2","FC","1","cyanobacteria aphanizomenon 8 32",0
"1778","LSZ2","T24","1","cyanobacteria aphanizomenon 8 32",0
"1779","LSZ2","FC","2","cyanobacteria aphanizomenon 8 32",0
"1780","LSZ2","T24","2","cyanobacteria aphanizomenon 8 32",0
"1781","LSZ2","FC","3","cyanobacteria aphanizomenon 8 32",0
"1782","LSZ2","T24","3","cyanobacteria aphanizomenon 8 32",0
"1783","WLD2","FC","1","cyanobacteria aphanizomenon 8 32",0
"1784","WLD2","T24","1","cyanobacteria aphanizomenon 8 32",0
"1785","WLD2","FC","2","cyanobacteria aphanizomenon 8 32",0
"1786","WLD2","T24","2","cyanobacteria aphanizomenon 8 32",0
"1787","WLD2","FC","3","cyanobacteria aphanizomenon 8 32",0
"1788","WLD2","T24","3","cyanobacteria aphanizomenon 8 32",0
"1789","SJR1","FC","1","cyanobacteria aphanizomenon 8 32",0
"1790","SJR1","T24","1","cyanobacteria aphanizomenon 8 32",0
"1791","SJR1","FC","2","cyanobacteria aphanizomenon 8 32",0
"1792","SJR1","T24","2","cyanobacteria aphanizomenon 8 32",0
"1793","SJR1","FC","3","cyanobacteria aphanizomenon 8 32",0
"1794","SJR1","T24","3","cyanobacteria aphanizomenon 8 32",0
"1795","YBP2","FC","1","cyanobacteria aphanizomenon 8 32",0
"1796","YBP2","T24","1","cyanobacteria aphanizomenon 8 32",0
"1797","YBP2","FC","2","cyanobacteria aphanizomenon 8 32",143
"1798","YBP2","T24","2","cyanobacteria aphanizomenon 8 32",0
"1799","YBP2","FC","3","cyanobacteria aphanizomenon 8 32",0
"1800","YBP2","T24","3","cyanobacteria aphanizomenon 8 32",0
"1801","SJR2","FC","1","cyanobacteria aphanizomenon 8 80",0
"1802","SJR2","T24","1","cyanobacteria aphanizomenon 8 80",15
"1803","SJR2","FC","2","cyanobacteria aphanizomenon 8 80",30
"1804","SJR2","T24","2","cyanobacteria aphanizomenon 8 80",7
"1805","SJR2","FC","3","cyanobacteria aphanizomenon 8 80",0
"1806","SJR2","T24","3","cyanobacteria aphanizomenon 8 80",6
"1807","YBP1","FC","1","cyanobacteria aphanizomenon 8 80",17
"1808","YBP1","T24","1","cyanobacteria aphanizomenon 8 80",0
"1809","YBP1","FC","2","cyanobacteria aphanizomenon 8 80",0
"1810","YBP1","T24","2","cyanobacteria aphanizomenon 8 80",0
"1811","YBP1","FC","3","cyanobacteria aphanizomenon 8 80",0
"1812","YBP1","T24","3","cyanobacteria aphanizomenon 8 80",0
"1813","LSZ2","FC","1","cyanobacteria aphanizomenon 8 80",12
"1814","LSZ2","T24","1","cyanobacteria aphanizomenon 8 80",0
"1815","LSZ2","FC","2","cyanobacteria aphanizomenon 8 80",0
"1816","LSZ2","T24","2","cyanobacteria aphanizomenon 8 80",0
"1817","LSZ2","FC","3","cyanobacteria aphanizomenon 8 80",0
"1818","LSZ2","T24","3","cyanobacteria aphanizomenon 8 80",5
"1819","WLD2","FC","1","cyanobacteria aphanizomenon 8 80",54
"1820","WLD2","T24","1","cyanobacteria aphanizomenon 8 80",18
"1821","WLD2","FC","2","cyanobacteria aphanizomenon 8 80",43
"1822","WLD2","T24","2","cyanobacteria aphanizomenon 8 80",0
"1823","WLD2","FC","3","cyanobacteria aphanizomenon 8 80",51
"1824","WLD2","T24","3","cyanobacteria aphanizomenon 8 80",23
"1825","SJR1","FC","1","cyanobacteria aphanizomenon 8 80",0
"1826","SJR1","T24","1","cyanobacteria aphanizomenon 8 80",0
"1827","SJR1","FC","2","cyanobacteria aphanizomenon 8 80",0
"1828","SJR1","T24","2","cyanobacteria aphanizomenon 8 80",0
"1829","SJR1","FC","3","cyanobacteria aphanizomenon 8 80",3
"1830","SJR1","T24","3","cyanobacteria aphanizomenon 8 80",0
"1831","YBP2","FC","1","cyanobacteria aphanizomenon 8 80",7
"1832","YBP2","T24","1","cyanobacteria aphanizomenon 8 80",48
"1833","YBP2","FC","2","cyanobacteria aphanizomenon 8 80",0
"1834","YBP2","T24","2","cyanobacteria aphanizomenon 8 80",57
"1835","YBP2","FC","3","cyanobacteria aphanizomenon 8 80",0
"1836","YBP2","T24","3","cyanobacteria aphanizomenon 8 80",0
"1837","SJR2","FC","1","cyanobacteria aphanizomenon 8 120",0
"1838","SJR2","T24","1","cyanobacteria aphanizomenon 8 120",0
"1839","SJR2","FC","2","cyanobacteria aphanizomenon 8 120",0
"1840","SJR2","T24","2","cyanobacteria aphanizomenon 8 120",0
"1841","SJR2","FC","3","cyanobacteria aphanizomenon 8 120",64
"1842","SJR2","T24","3","cyanobacteria aphanizomenon 8 120",0
"1843","YBP1","FC","1","cyanobacteria aphanizomenon 8 120",0
"1844","YBP1","T24","1","cyanobacteria aphanizomenon 8 120",0
"1845","YBP1","FC","2","cyanobacteria aphanizomenon 8 120",0
"1846","YBP1","T24","2","cyanobacteria aphanizomenon 8 120",0
"1847","YBP1","FC","3","cyanobacteria aphanizomenon 8 120",0
"1848","YBP1","T24","3","cyanobacteria aphanizomenon 8 120",0
"1849","LSZ2","FC","1","cyanobacteria aphanizomenon 8 120",0
"1850","LSZ2","T24","1","cyanobacteria aphanizomenon 8 120",0
"1851","LSZ2","FC","2","cyanobacteria aphanizomenon 8 120",0
"1852","LSZ2","T24","2","cyanobacteria aphanizomenon 8 120",1
"1853","LSZ2","FC","3","cyanobacteria aphanizomenon 8 120",0
"1854","LSZ2","T24","3","cyanobacteria aphanizomenon 8 120",0
"1855","WLD2","FC","1","cyanobacteria aphanizomenon 8 120",0
"1856","WLD2","T24","1","cyanobacteria aphanizomenon 8 120",0
"1857","WLD2","FC","2","cyanobacteria aphanizomenon 8 120",0
"1858","WLD2","T24","2","cyanobacteria aphanizomenon 8 120",0
"1859","WLD2","FC","3","cyanobacteria aphanizomenon 8 120",0
"1860","WLD2","T24","3","cyanobacteria aphanizomenon 8 120",0
"1861","SJR1","FC","1","cyanobacteria aphanizomenon 8 120",0
"1862","SJR1","T24","1","cyanobacteria aphanizomenon 8 120",0
"1863","SJR1","FC","2","cyanobacteria aphanizomenon 8 120",6
"1864","SJR1","T24","2","cyanobacteria aphanizomenon 8 120",0
"1865","SJR1","FC","3","cyanobacteria aphanizomenon 8 120",0
"1866","SJR1","T24","3","cyanobacteria aphanizomenon 8 120",0
"1867","YBP2","FC","1","cyanobacteria aphanizomenon 8 120",0
"1868","YBP2","T24","1","cyanobacteria aphanizomenon 8 120",0
"1869","YBP2","FC","2","cyanobacteria aphanizomenon 8 120",0
"1870","YBP2","T24","2","cyanobacteria aphanizomenon 8 120",0
"1871","YBP2","FC","3","cyanobacteria aphanizomenon 8 120",0
"1872","YBP2","T24","3","cyanobacteria aphanizomenon 8 120",130
"1873","SJR2","FC","1","cyanobacteria aphanizomenon 8 320",0
"1874","SJR2","T24","1","cyanobacteria aphanizomenon 8 320",0
"1875","SJR2","FC","2","cyanobacteria aphanizomenon 8 320",0
"1876","SJR2","T24","2","cyanobacteria aphanizomenon 8 320",0
"1877","SJR2","FC","3","cyanobacteria aphanizomenon 8 320",0
"1878","SJR2","T24","3","cyanobacteria aphanizomenon 8 320",0
"1879","YBP1","FC","1","cyanobacteria aphanizomenon 8 320",0
"1880","YBP1","T24","1","cyanobacteria aphanizomenon 8 320",0
"1881","YBP1","FC","2","cyanobacteria aphanizomenon 8 320",1
"1882","YBP1","T24","2","cyanobacteria aphanizomenon 8 320",0
"1883","YBP1","FC","3","cyanobacteria aphanizomenon 8 320",0
"1884","YBP1","T24","3","cyanobacteria aphanizomenon 8 320",0
"1885","LSZ2","FC","1","cyanobacteria aphanizomenon 8 320",0
"1886","LSZ2","T24","1","cyanobacteria aphanizomenon 8 320",0
"1887","LSZ2","FC","2","cyanobacteria aphanizomenon 8 320",0
"1888","LSZ2","T24","2","cyanobacteria aphanizomenon 8 320",0
"1889","LSZ2","FC","3","cyanobacteria aphanizomenon 8 320",0
"1890","LSZ2","T24","3","cyanobacteria aphanizomenon 8 320",0
"1891","WLD2","FC","1","cyanobacteria aphanizomenon 8 320",0
"1892","WLD2","T24","1","cyanobacteria aphanizomenon 8 320",0
"1893","WLD2","FC","2","cyanobacteria aphanizomenon 8 320",0
"1894","WLD2","T24","2","cyanobacteria aphanizomenon 8 320",0
"1895","WLD2","FC","3","cyanobacteria aphanizomenon 8 320",0
"1896","WLD2","T24","3","cyanobacteria aphanizomenon 8 320",0
"1897","SJR1","FC","1","cyanobacteria aphanizomenon 8 320",0
"1898","SJR1","T24","1","cyanobacteria aphanizomenon 8 320",0
"1899","SJR1","FC","2","cyanobacteria aphanizomenon 8 320",0
"1900","SJR1","T24","2","cyanobacteria aphanizomenon 8 320",0
"1901","SJR1","FC","3","cyanobacteria aphanizomenon 8 320",0
"1902","SJR1","T24","3","cyanobacteria aphanizomenon 8 320",0
"1903","YBP2","FC","1","cyanobacteria aphanizomenon 8 320",0
"1904","YBP2","T24","1","cyanobacteria aphanizomenon 8 320",4
"1905","YBP2","FC","2","cyanobacteria aphanizomenon 8 320",0
"1906","YBP2","T24","2","cyanobacteria aphanizomenon 8 320",0
"1907","YBP2","FC","3","cyanobacteria aphanizomenon 8 320",0
"1908","YBP2","T24","3","cyanobacteria aphanizomenon 8 320",0
"1909","SJR2","FC","1","cyanobacteria dolichospermum 4 16",0
"1910","SJR2","T24","1","cyanobacteria dolichospermum 4 16",0
"1911","SJR2","FC","2","cyanobacteria dolichospermum 4 16",0
"1912","SJR2","T24","2","cyanobacteria dolichospermum 4 16",0
"1913","SJR2","FC","3","cyanobacteria dolichospermum 4 16",0
"1914","SJR2","T24","3","cyanobacteria dolichospermum 4 16",0
"1915","YBP1","FC","1","cyanobacteria dolichospermum 4 16",0
"1916","YBP1","T24","1","cyanobacteria dolichospermum 4 16",0
"1917","YBP1","FC","2","cyanobacteria dolichospermum 4 16",0
"1918","YBP1","T24","2","cyanobacteria dolichospermum 4 16",0
"1919","YBP1","FC","3","cyanobacteria dolichospermum 4 16",0
"1920","YBP1","T24","3","cyanobacteria dolichospermum 4 16",0
"1921","LSZ2","FC","1","cyanobacteria dolichospermum 4 16",0
"1922","LSZ2","T24","1","cyanobacteria dolichospermum 4 16",0
"1923","LSZ2","FC","2","cyanobacteria dolichospermum 4 16",0
"1924","LSZ2","T24","2","cyanobacteria dolichospermum 4 16",0
"1925","LSZ2","FC","3","cyanobacteria dolichospermum 4 16",0
"1926","LSZ2","T24","3","cyanobacteria dolichospermum 4 16",0
"1927","WLD2","FC","1","cyanobacteria dolichospermum 4 16",0
"1928","WLD2","T24","1","cyanobacteria dolichospermum 4 16",0
"1929","WLD2","FC","2","cyanobacteria dolichospermum 4 16",0
"1930","WLD2","T24","2","cyanobacteria dolichospermum 4 16",0
"1931","WLD2","FC","3","cyanobacteria dolichospermum 4 16",0
"1932","WLD2","T24","3","cyanobacteria dolichospermum 4 16",0
"1933","SJR1","FC","1","cyanobacteria dolichospermum 4 16",0
"1934","SJR1","T24","1","cyanobacteria dolichospermum 4 16",0
"1935","SJR1","FC","2","cyanobacteria dolichospermum 4 16",0
"1936","SJR1","T24","2","cyanobacteria dolichospermum 4 16",0
"1937","SJR1","FC","3","cyanobacteria dolichospermum 4 16",0
"1938","SJR1","T24","3","cyanobacteria dolichospermum 4 16",0
"1939","YBP2","FC","1","cyanobacteria dolichospermum 4 16",0
"1940","YBP2","T24","1","cyanobacteria dolichospermum 4 16",0
"1941","YBP2","FC","2","cyanobacteria dolichospermum 4 16",0
"1942","YBP2","T24","2","cyanobacteria dolichospermum 4 16",0
"1943","YBP2","FC","3","cyanobacteria dolichospermum 4 16",0
"1944","YBP2","T24","3","cyanobacteria dolichospermum 4 16",0
"1945","SJR2","FC","1","cyanobacteria dolichospermum 4 40",0
"1946","SJR2","T24","1","cyanobacteria dolichospermum 4 40",0
"1947","SJR2","FC","2","cyanobacteria dolichospermum 4 40",0
"1948","SJR2","T24","2","cyanobacteria dolichospermum 4 40",0
"1949","SJR2","FC","3","cyanobacteria dolichospermum 4 40",0
"1950","SJR2","T24","3","cyanobacteria dolichospermum 4 40",0
"1951","YBP1","FC","1","cyanobacteria dolichospermum 4 40",0
"1952","YBP1","T24","1","cyanobacteria dolichospermum 4 40",0
"1953","YBP1","FC","2","cyanobacteria dolichospermum 4 40",0
"1954","YBP1","T24","2","cyanobacteria dolichospermum 4 40",0
"1955","YBP1","FC","3","cyanobacteria dolichospermum 4 40",0
"1956","YBP1","T24","3","cyanobacteria dolichospermum 4 40",0
"1957","LSZ2","FC","1","cyanobacteria dolichospermum 4 40",0
"1958","LSZ2","T24","1","cyanobacteria dolichospermum 4 40",0
"1959","LSZ2","FC","2","cyanobacteria dolichospermum 4 40",0
"1960","LSZ2","T24","2","cyanobacteria dolichospermum 4 40",0
"1961","LSZ2","FC","3","cyanobacteria dolichospermum 4 40",0
"1962","LSZ2","T24","3","cyanobacteria dolichospermum 4 40",0
"1963","WLD2","FC","1","cyanobacteria dolichospermum 4 40",0
"1964","WLD2","T24","1","cyanobacteria dolichospermum 4 40",0
"1965","WLD2","FC","2","cyanobacteria dolichospermum 4 40",0
"1966","WLD2","T24","2","cyanobacteria dolichospermum 4 40",0
"1967","WLD2","FC","3","cyanobacteria dolichospermum 4 40",0
"1968","WLD2","T24","3","cyanobacteria dolichospermum 4 40",0
"1969","SJR1","FC","1","cyanobacteria dolichospermum 4 40",0
"1970","SJR1","T24","1","cyanobacteria dolichospermum 4 40",0
"1971","SJR1","FC","2","cyanobacteria dolichospermum 4 40",0
"1972","SJR1","T24","2","cyanobacteria dolichospermum 4 40",0
"1973","SJR1","FC","3","cyanobacteria dolichospermum 4 40",0
"1974","SJR1","T24","3","cyanobacteria dolichospermum 4 40",0
"1975","YBP2","FC","1","cyanobacteria dolichospermum 4 40",0
"1976","YBP2","T24","1","cyanobacteria dolichospermum 4 40",0
"1977","YBP2","FC","2","cyanobacteria dolichospermum 4 40",0
"1978","YBP2","T24","2","cyanobacteria dolichospermum 4 40",0
"1979","YBP2","FC","3","cyanobacteria dolichospermum 4 40",22
"1980","YBP2","T24","3","cyanobacteria dolichospermum 4 40",0
"1981","SJR2","FC","1","cyanobacteria dolichospermum 4 48",0
"1982","SJR2","T24","1","cyanobacteria dolichospermum 4 48",0
"1983","SJR2","FC","2","cyanobacteria dolichospermum 4 48",0
"1984","SJR2","T24","2","cyanobacteria dolichospermum 4 48",0
"1985","SJR2","FC","3","cyanobacteria dolichospermum 4 48",0
"1986","SJR2","T24","3","cyanobacteria dolichospermum 4 48",0
"1987","YBP1","FC","1","cyanobacteria dolichospermum 4 48",0
"1988","YBP1","T24","1","cyanobacteria dolichospermum 4 48",0
"1989","YBP1","FC","2","cyanobacteria dolichospermum 4 48",0
"1990","YBP1","T24","2","cyanobacteria dolichospermum 4 48",3
"1991","YBP1","FC","3","cyanobacteria dolichospermum 4 48",0
"1992","YBP1","T24","3","cyanobacteria dolichospermum 4 48",0
"1993","LSZ2","FC","1","cyanobacteria dolichospermum 4 48",0
"1994","LSZ2","T24","1","cyanobacteria dolichospermum 4 48",0
"1995","LSZ2","FC","2","cyanobacteria dolichospermum 4 48",0
"1996","LSZ2","T24","2","cyanobacteria dolichospermum 4 48",0
"1997","LSZ2","FC","3","cyanobacteria dolichospermum 4 48",0
"1998","LSZ2","T24","3","cyanobacteria dolichospermum 4 48",0
"1999","WLD2","FC","1","cyanobacteria dolichospermum 4 48",0
"2000","WLD2","T24","1","cyanobacteria dolichospermum 4 48",0
"2001","WLD2","FC","2","cyanobacteria dolichospermum 4 48",0
"2002","WLD2","T24","2","cyanobacteria dolichospermum 4 48",0
"2003","WLD2","FC","3","cyanobacteria dolichospermum 4 48",0
"2004","WLD2","T24","3","cyanobacteria dolichospermum 4 48",0
"2005","SJR1","FC","1","cyanobacteria dolichospermum 4 48",0
"2006","SJR1","T24","1","cyanobacteria dolichospermum 4 48",0
"2007","SJR1","FC","2","cyanobacteria dolichospermum 4 48",0
"2008","SJR1","T24","2","cyanobacteria dolichospermum 4 48",0
"2009","SJR1","FC","3","cyanobacteria dolichospermum 4 48",0
"2010","SJR1","T24","3","cyanobacteria dolichospermum 4 48",0
"2011","YBP2","FC","1","cyanobacteria dolichospermum 4 48",0
"2012","YBP2","T24","1","cyanobacteria dolichospermum 4 48",0
"2013","YBP2","FC","2","cyanobacteria dolichospermum 4 48",0
"2014","YBP2","T24","2","cyanobacteria dolichospermum 4 48",0
"2015","YBP2","FC","3","cyanobacteria dolichospermum 4 48",0
"2016","YBP2","T24","3","cyanobacteria dolichospermum 4 48",0
"2017","SJR2","FC","1","cyanobacteria dolichospermum 4 64",0
"2018","SJR2","T24","1","cyanobacteria dolichospermum 4 64",0
"2019","SJR2","FC","2","cyanobacteria dolichospermum 4 64",0
"2020","SJR2","T24","2","cyanobacteria dolichospermum 4 64",0
"2021","SJR2","FC","3","cyanobacteria dolichospermum 4 64",0
"2022","SJR2","T24","3","cyanobacteria dolichospermum 4 64",0
"2023","YBP1","FC","1","cyanobacteria dolichospermum 4 64",0
"2024","YBP1","T24","1","cyanobacteria dolichospermum 4 64",0
"2025","YBP1","FC","2","cyanobacteria dolichospermum 4 64",0
"2026","YBP1","T24","2","cyanobacteria dolichospermum 4 64",0
"2027","YBP1","FC","3","cyanobacteria dolichospermum 4 64",0
"2028","YBP1","T24","3","cyanobacteria dolichospermum 4 64",0
"2029","LSZ2","FC","1","cyanobacteria dolichospermum 4 64",0
"2030","LSZ2","T24","1","cyanobacteria dolichospermum 4 64",0
"2031","LSZ2","FC","2","cyanobacteria dolichospermum 4 64",0
"2032","LSZ2","T24","2","cyanobacteria dolichospermum 4 64",0
"2033","LSZ2","FC","3","cyanobacteria dolichospermum 4 64",0
"2034","LSZ2","T24","3","cyanobacteria dolichospermum 4 64",0
"2035","WLD2","FC","1","cyanobacteria dolichospermum 4 64",3
"2036","WLD2","T24","1","cyanobacteria dolichospermum 4 64",0
"2037","WLD2","FC","2","cyanobacteria dolichospermum 4 64",0
"2038","WLD2","T24","2","cyanobacteria dolichospermum 4 64",0
"2039","WLD2","FC","3","cyanobacteria dolichospermum 4 64",0
"2040","WLD2","T24","3","cyanobacteria dolichospermum 4 64",0
"2041","SJR1","FC","1","cyanobacteria dolichospermum 4 64",0
"2042","SJR1","T24","1","cyanobacteria dolichospermum 4 64",0
"2043","SJR1","FC","2","cyanobacteria dolichospermum 4 64",0
"2044","SJR1","T24","2","cyanobacteria dolichospermum 4 64",0
"2045","SJR1","FC","3","cyanobacteria dolichospermum 4 64",0
"2046","SJR1","T24","3","cyanobacteria dolichospermum 4 64",0
"2047","YBP2","FC","1","cyanobacteria dolichospermum 4 64",0
"2048","YBP2","T24","1","cyanobacteria dolichospermum 4 64",0
"2049","YBP2","FC","2","cyanobacteria dolichospermum 4 64",0
"2050","YBP2","T24","2","cyanobacteria dolichospermum 4 64",0
"2051","YBP2","FC","3","cyanobacteria dolichospermum 4 64",123
"2052","YBP2","T24","3","cyanobacteria dolichospermum 4 64",0
"2053","SJR2","FC","1","cyanobacteria dolichospermum 4 80",0
"2054","SJR2","T24","1","cyanobacteria dolichospermum 4 80",0
"2055","SJR2","FC","2","cyanobacteria dolichospermum 4 80",0
"2056","SJR2","T24","2","cyanobacteria dolichospermum 4 80",0
"2057","SJR2","FC","3","cyanobacteria dolichospermum 4 80",0
"2058","SJR2","T24","3","cyanobacteria dolichospermum 4 80",0
"2059","YBP1","FC","1","cyanobacteria dolichospermum 4 80",0
"2060","YBP1","T24","1","cyanobacteria dolichospermum 4 80",0
"2061","YBP1","FC","2","cyanobacteria dolichospermum 4 80",1
"2062","YBP1","T24","2","cyanobacteria dolichospermum 4 80",0
"2063","YBP1","FC","3","cyanobacteria dolichospermum 4 80",0
"2064","YBP1","T24","3","cyanobacteria dolichospermum 4 80",0
"2065","LSZ2","FC","1","cyanobacteria dolichospermum 4 80",0
"2066","LSZ2","T24","1","cyanobacteria dolichospermum 4 80",0
"2067","LSZ2","FC","2","cyanobacteria dolichospermum 4 80",0
"2068","LSZ2","T24","2","cyanobacteria dolichospermum 4 80",0
"2069","LSZ2","FC","3","cyanobacteria dolichospermum 4 80",0
"2070","LSZ2","T24","3","cyanobacteria dolichospermum 4 80",0
"2071","WLD2","FC","1","cyanobacteria dolichospermum 4 80",0
"2072","WLD2","T24","1","cyanobacteria dolichospermum 4 80",0
"2073","WLD2","FC","2","cyanobacteria dolichospermum 4 80",0
"2074","WLD2","T24","2","cyanobacteria dolichospermum 4 80",0
"2075","WLD2","FC","3","cyanobacteria dolichospermum 4 80",0
"2076","WLD2","T24","3","cyanobacteria dolichospermum 4 80",0
"2077","SJR1","FC","1","cyanobacteria dolichospermum 4 80",0
"2078","SJR1","T24","1","cyanobacteria dolichospermum 4 80",0
